,thingid,year,month,dayofmonth,hourofday,aggregatedata,avgtemperature,day,enddata,startdata,enddatatime,endtime,startdatatime,starttime,siteid,subcommunityid,Datetime,week
354922,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,22,7,113.73999786376952,23.899999618530273,2,37175208.0,37175096.0,2020-01-22 07:59:59.999+04,2020-01-22 07:59:59.999+04,2020-01-22 07:00:00+04,2020-01-22 07:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-22 07:00:00+04,4
354942,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,22,6,227.47999572753903,23.43000030517578,2,37175096.0,37174868.0,2020-01-22 06:59:59.999+04,2020-01-22 06:59:59.999+04,2020-01-22 06:00:00+04,2020-01-22 06:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-22 06:00:00+04,4
354975,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,22,5,369.6600036621094,22.60000038146973,2,37174868.0,37174496.0,2020-01-22 05:59:59.999+04,2020-01-22 05:59:59.999+04,2020-01-22 05:00:00+04,2020-01-22 05:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-22 05:00:00+04,4
355020,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,22,4,0.0,22.60000038146973,2,37174496.0,37174496.0,2020-01-22 04:59:59.999+04,2020-01-22 04:59:59.999+04,2020-01-22 04:00:00+04,2020-01-22 04:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-22 04:00:00+04,4
355028,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,22,3,0.0,22.60000038146973,2,37174496.0,37174496.0,2020-01-22 03:59:59.999+04,2020-01-22 03:59:59.999+04,2020-01-22 03:00:00+04,2020-01-22 03:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-22 03:00:00+04,4
355063,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,22,2,0.0,22.60000038146973,2,37174496.0,37174496.0,2020-01-22 02:59:59.999+04,2020-01-22 02:59:59.999+04,2020-01-22 02:00:00+04,2020-01-22 02:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-22 02:00:00+04,4
355101,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,22,1,0.0,23.270000457763672,2,37174496.0,37174496.0,2020-01-22 01:59:59.999+04,2020-01-22 01:59:59.999+04,2020-01-22 01:00:00+04,2020-01-22 01:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-22 01:00:00+04,4
355114,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,22,0,170.61000061035156,23.60000038146973,2,37174496.0,37174328.0,2020-01-22 00:59:59.999+04,2020-01-22 00:59:59.999+04,2020-01-22 00:00:00+04,2020-01-22 00:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-22 00:00:00+04,4
355157,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,21,23,170.61000061035156,23.60000038146973,1,37174328.0,37174156.0,2020-01-21 23:59:59.999+04,2020-01-21 23:59:59.999+04,2020-01-21 23:00:00+04,2020-01-21 23:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-21 23:00:00+04,4
355173,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,21,22,199.0399932861328,24.0,1,37174156.0,37173956.0,2020-01-21 22:59:59.999+04,2020-01-21 22:59:59.999+04,2020-01-21 22:00:00+04,2020-01-21 22:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-21 22:00:00+04,4
355210,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,21,21,170.61000061035156,24.399999618530273,1,37173956.0,37173788.0,2020-01-21 21:59:59.999+04,2020-01-21 21:59:59.999+04,2020-01-21 21:00:00+04,2020-01-21 21:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-21 21:00:00+04,4
355251,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,21,20,142.1699981689453,24.399999618530273,1,37173788.0,37173644.0,2020-01-21 20:59:59.999+04,2020-01-21 20:59:59.999+04,2020-01-21 20:00:00+04,2020-01-21 20:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-21 20:00:00+04,4
355270,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,21,19,199.0500030517578,24.399999618530273,1,37173644.0,37173444.0,2020-01-21 19:59:59.999+04,2020-01-21 19:59:59.999+04,2020-01-21 19:00:00+04,2020-01-21 19:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-21 19:00:00+04,4
355293,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,21,18,199.0399932861328,24.399999618530273,1,37173444.0,37173248.0,2020-01-21 18:59:59.999+04,2020-01-21 18:59:59.999+04,2020-01-21 18:00:00+04,2020-01-21 18:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-21 18:00:00+04,4
355318,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,21,17,199.0500030517578,24.399999618530273,1,37173248.0,37173048.0,2020-01-21 17:59:59.999+04,2020-01-21 17:59:59.999+04,2020-01-21 17:00:00+04,2020-01-21 17:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-21 17:00:00+04,4
355351,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,21,16,199.0399932861328,24.399999618530273,1,37173048.0,37172848.0,2020-01-21 16:59:59.999+04,2020-01-21 16:59:59.999+04,2020-01-21 16:00:00+04,2020-01-21 16:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-21 16:00:00+04,4
355394,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,21,15,170.61000061035156,24.399999618530273,1,37172848.0,37172676.0,2020-01-21 15:59:59.999+04,2020-01-21 15:59:59.999+04,2020-01-21 15:00:00+04,2020-01-21 15:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-21 15:00:00+04,4
355407,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,21,14,199.0500030517578,24.399999618530273,1,37172676.0,37172480.0,2020-01-21 14:59:59.999+04,2020-01-21 14:59:59.999+04,2020-01-21 14:00:00+04,2020-01-21 14:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-21 14:00:00+04,4
355450,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,21,13,199.0500030517578,24.54999923706055,1,37172480.0,37172280.0,2020-01-21 13:59:59.999+04,2020-01-21 13:59:59.999+04,2020-01-21 13:00:00+04,2020-01-21 13:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-21 13:00:00+04,4
355477,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,21,12,199.0399932861328,24.70000076293945,1,37172280.0,37172080.0,2020-01-21 12:59:59.999+04,2020-01-21 12:59:59.999+04,2020-01-21 12:00:00+04,2020-01-21 12:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-21 12:00:00+04,4
355491,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,21,11,170.61000061035156,24.70000076293945,1,37172080.0,37171908.0,2020-01-21 11:59:59.999+04,2020-01-21 11:59:59.999+04,2020-01-21 11:00:00+04,2020-01-21 11:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-21 11:00:00+04,4
355525,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,21,10,142.1699981689453,24.70000076293945,1,37171908.0,37171768.0,2020-01-21 10:59:59.999+04,2020-01-21 10:59:59.999+04,2020-01-21 10:00:00+04,2020-01-21 10:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-21 10:00:00+04,4
355560,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,21,9,142.17999267578125,24.70000076293945,1,37171768.0,37171624.0,2020-01-21 09:59:59.999+04,2020-01-21 09:59:59.999+04,2020-01-21 09:00:00+04,2020-01-21 09:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-21 09:00:00+04,4
355587,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,21,8,199.0399932861328,23.8700008392334,1,37171624.0,37171428.0,2020-01-21 08:59:59.999+04,2020-01-21 08:59:59.999+04,2020-01-21 08:00:00+04,2020-01-21 08:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-21 08:00:00+04,4
355619,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,21,7,113.73999786376952,23.70000076293945,1,37171428.0,37171312.0,2020-01-21 07:59:59.999+04,2020-01-21 07:59:59.999+04,2020-01-21 07:00:00+04,2020-01-21 07:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-21 07:00:00+04,4
355654,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,21,6,199.0399932861328,23.03000068664551,1,37171312.0,37171112.0,2020-01-21 06:59:59.999+04,2020-01-21 06:59:59.999+04,2020-01-21 06:00:00+04,2020-01-21 06:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-21 06:00:00+04,4
355690,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,21,5,341.2200012207031,22.70000076293945,1,37171112.0,37170772.0,2020-01-21 05:59:59.999+04,2020-01-21 05:59:59.999+04,2020-01-21 05:00:00+04,2020-01-21 05:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-21 05:00:00+04,4
355699,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,21,4,85.30000305175781,22.899999618530273,1,37170772.0,37170688.0,2020-01-21 04:59:59.999+04,2020-01-21 04:59:59.999+04,2020-01-21 04:00:00+04,2020-01-21 04:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-21 04:00:00+04,4
355738,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,21,3,0.0,23.29999923706055,1,37170688.0,37170688.0,2020-01-21 03:59:59.999+04,2020-01-21 03:59:59.999+04,2020-01-21 03:00:00+04,2020-01-21 03:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-21 03:00:00+04,4
355763,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,21,2,0.0,23.29999923706055,1,37170688.0,37170688.0,2020-01-21 02:59:59.999+04,2020-01-21 02:59:59.999+04,2020-01-21 02:00:00+04,2020-01-21 02:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-21 02:00:00+04,4
355802,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,21,1,0.0,23.29999923706055,1,37170688.0,37170688.0,2020-01-21 01:59:59.999+04,2020-01-21 01:59:59.999+04,2020-01-21 01:00:00+04,2020-01-21 01:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-21 01:00:00+04,4
355816,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,21,0,170.61000061035156,23.29999923706055,1,37170688.0,37170516.0,2020-01-21 00:59:59.999+04,2020-01-21 00:59:59.999+04,2020-01-21 00:00:00+04,2020-01-21 00:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-21 00:00:00+04,4
355842,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,20,23,199.0399932861328,23.29999923706055,0,37170516.0,37170316.0,2020-01-20 23:59:59.999+04,2020-01-20 23:59:59.999+04,2020-01-20 23:00:00+04,2020-01-20 23:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-20 23:00:00+04,4
355891,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,20,22,170.61000061035156,23.29999923706055,0,37170316.0,37170148.0,2020-01-20 22:59:59.999+04,2020-01-20 22:59:59.999+04,2020-01-20 22:00:00+04,2020-01-20 22:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-20 22:00:00+04,4
355903,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,20,21,170.61000061035156,0.0,0,37170148.0,37169976.0,2020-01-20 21:59:59.999+04,2020-01-20 21:59:59.999+04,2020-01-20 21:00:00+04,2020-01-20 21:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-20 21:00:00+04,4
355941,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,20,20,170.61000061035156,0.0,0,37169976.0,37169804.0,2020-01-20 20:59:59.999+04,2020-01-20 20:59:59.999+04,2020-01-20 20:00:00+04,2020-01-20 20:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-20 20:00:00+04,4
355970,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,20,19,170.61000061035156,0.0,0,37169804.0,37169636.0,2020-01-20 19:59:59.999+04,2020-01-20 19:59:59.999+04,2020-01-20 19:00:00+04,2020-01-20 19:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-20 19:00:00+04,4
355988,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,20,18,170.61000061035156,23.29999923706055,0,37169636.0,37169464.0,2020-01-20 18:59:59.999+04,2020-01-20 18:59:59.999+04,2020-01-20 18:00:00+04,2020-01-20 18:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-20 18:00:00+04,4
356037,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,20,17,199.0399932861328,23.29999923706055,0,37169464.0,37169264.0,2020-01-20 17:59:59.999+04,2020-01-20 17:59:59.999+04,2020-01-20 17:00:00+04,2020-01-20 17:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-20 17:00:00+04,4
356065,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,20,16,170.61000061035156,23.29999923706055,0,37169264.0,37169096.0,2020-01-20 16:59:59.999+04,2020-01-20 16:59:59.999+04,2020-01-20 16:00:00+04,2020-01-20 16:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-20 16:00:00+04,4
356098,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,20,15,227.47999572753903,23.60000038146973,0,37169096.0,37168868.0,2020-01-20 15:59:59.999+04,2020-01-20 15:59:59.999+04,2020-01-20 15:00:00+04,2020-01-20 15:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-20 15:00:00+04,4
356116,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,20,14,284.3500061035156,24.20000076293945,0,37168868.0,37168584.0,2020-01-20 14:59:59.999+04,2020-01-20 14:59:59.999+04,2020-01-20 14:00:00+04,2020-01-20 14:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-20 14:00:00+04,4
356131,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,20,13,341.2200012207031,24.20000076293945,0,37168584.0,37168240.0,2020-01-20 13:59:59.999+04,2020-01-20 13:59:59.999+04,2020-01-20 13:00:00+04,2020-01-20 13:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-20 13:00:00+04,4
356165,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,20,12,113.73999786376952,24.20000076293945,0,37168240.0,37168128.0,2020-01-20 12:59:59.999+04,2020-01-20 12:59:59.999+04,2020-01-20 12:00:00+04,2020-01-20 12:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-20 12:00:00+04,4
356204,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,20,11,113.73999786376952,24.20000076293945,0,37168128.0,37168016.0,2020-01-20 11:59:59.999+04,2020-01-20 11:59:59.999+04,2020-01-20 11:00:00+04,2020-01-20 11:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-20 11:00:00+04,4
356231,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,20,10,85.30000305175781,24.10000038146973,0,37168016.0,37167928.0,2020-01-20 10:59:59.999+04,2020-01-20 10:59:59.999+04,2020-01-20 10:00:00+04,2020-01-20 10:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-20 10:00:00+04,4
356250,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,20,9,85.30000305175781,23.79999923706055,0,37167928.0,37167844.0,2020-01-20 09:59:59.999+04,2020-01-20 09:59:59.999+04,2020-01-20 09:00:00+04,2020-01-20 09:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-20 09:00:00+04,4
356288,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,20,8,113.73999786376952,23.60000038146973,0,37167844.0,37167728.0,2020-01-20 08:59:59.999+04,2020-01-20 08:59:59.999+04,2020-01-20 08:00:00+04,2020-01-20 08:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-20 08:00:00+04,4
356321,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,20,7,113.73999786376952,23.60000038146973,0,37167728.0,37167616.0,2020-01-20 07:59:59.999+04,2020-01-20 07:59:59.999+04,2020-01-20 07:00:00+04,2020-01-20 07:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-20 07:00:00+04,4
356336,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,20,6,227.47999572753903,23.60000038146973,0,37167616.0,37167388.0,2020-01-20 06:59:59.999+04,2020-01-20 06:59:59.999+04,2020-01-20 06:00:00+04,2020-01-20 06:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-20 06:00:00+04,4
356371,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,20,5,369.6600036621094,23.60000038146973,0,37167388.0,37167020.0,2020-01-20 05:59:59.999+04,2020-01-20 05:59:59.999+04,2020-01-20 05:00:00+04,2020-01-20 05:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-20 05:00:00+04,4
356395,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,20,4,0.0,23.60000038146973,0,37167020.0,37167020.0,2020-01-20 04:59:59.999+04,2020-01-20 04:59:59.999+04,2020-01-20 04:00:00+04,2020-01-20 04:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-20 04:00:00+04,4
356430,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,20,3,0.0,23.60000038146973,0,37167020.0,37167020.0,2020-01-20 03:59:59.999+04,2020-01-20 03:59:59.999+04,2020-01-20 03:00:00+04,2020-01-20 03:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-20 03:00:00+04,4
356461,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,20,2,0.0,23.60000038146973,0,37167020.0,37167020.0,2020-01-20 02:59:59.999+04,2020-01-20 02:59:59.999+04,2020-01-20 02:00:00+04,2020-01-20 02:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-20 02:00:00+04,4
356484,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,20,1,56.86999893188477,23.60000038146973,0,37167020.0,37166960.0,2020-01-20 01:59:59.999+04,2020-01-20 01:59:59.999+04,2020-01-20 01:00:00+04,2020-01-20 01:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-20 01:00:00+04,4
356519,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,20,0,170.61000061035156,23.729999542236328,0,37166960.0,37166792.0,2020-01-20 00:59:59.999+04,2020-01-20 00:59:59.999+04,2020-01-20 00:00:00+04,2020-01-20 00:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-20 00:00:00+04,4
356546,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,19,23,170.61000061035156,23.79999923706055,6,37166792.0,37166620.0,2020-01-19 23:59:59.999+04,2020-01-19 23:59:59.999+04,2020-01-19 23:00:00+04,2020-01-19 23:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-19 23:00:00+04,3
356581,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,19,22,142.1699981689453,23.79999923706055,6,37166620.0,37166480.0,2020-01-19 22:59:59.999+04,2020-01-19 22:59:59.999+04,2020-01-19 22:00:00+04,2020-01-19 22:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-19 22:00:00+04,3
356620,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,19,21,199.0500030517578,23.96999931335449,6,37166480.0,37166280.0,2020-01-19 21:59:59.999+04,2020-01-19 21:59:59.999+04,2020-01-19 21:00:00+04,2020-01-19 21:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-19 21:00:00+04,3
356630,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,19,20,170.61000061035156,24.79999923706055,6,37166280.0,37166108.0,2020-01-19 20:59:59.999+04,2020-01-19 20:59:59.999+04,2020-01-19 20:00:00+04,2020-01-19 20:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-19 20:00:00+04,3
356662,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,19,19,170.61000061035156,24.899999618530273,6,37166108.0,37165940.0,2020-01-19 19:59:59.999+04,2020-01-19 19:59:59.999+04,2020-01-19 19:00:00+04,2020-01-19 19:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-19 19:00:00+04,3
356702,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,19,18,199.0399932861328,25.0,6,37165940.0,37165740.0,2020-01-19 18:59:59.999+04,2020-01-19 18:59:59.999+04,2020-01-19 18:00:00+04,2020-01-19 18:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-19 18:00:00+04,3
356735,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,19,17,227.47999572753903,25.0,6,37165740.0,37165512.0,2020-01-19 17:59:59.999+04,2020-01-19 17:59:59.999+04,2020-01-19 17:00:00+04,2020-01-19 17:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-19 17:00:00+04,3
356745,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,19,16,199.0399932861328,25.0,6,37165512.0,37165312.0,2020-01-19 16:59:59.999+04,2020-01-19 16:59:59.999+04,2020-01-19 16:00:00+04,2020-01-19 16:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-19 16:00:00+04,3
356781,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,19,15,199.0500030517578,25.53000068664551,6,37165312.0,37165112.0,2020-01-19 15:59:59.999+04,2020-01-19 15:59:59.999+04,2020-01-19 15:00:00+04,2020-01-19 15:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-19 15:00:00+04,3
356804,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,19,14,199.0500030517578,25.79999923706055,6,37165112.0,37164916.0,2020-01-19 14:59:59.999+04,2020-01-19 14:59:59.999+04,2020-01-19 14:00:00+04,2020-01-19 14:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-19 14:00:00+04,3
356839,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,19,13,199.0399932861328,25.79999923706055,6,37164916.0,37164716.0,2020-01-19 13:59:59.999+04,2020-01-19 13:59:59.999+04,2020-01-19 13:00:00+04,2020-01-19 13:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-19 13:00:00+04,3
356876,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,19,12,170.61000061035156,25.79999923706055,6,37164716.0,37164544.0,2020-01-19 12:59:59.999+04,2020-01-19 12:59:59.999+04,2020-01-19 12:00:00+04,2020-01-19 12:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-19 12:00:00+04,3
