,thingid,year,month,dayofmonth,hourofday,aggregatedata,avgtemperature,day,enddata,startdata,enddatatime,endtime,startdatatime,starttime,siteid,subcommunityid,Datetime,week
201020,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,8,15,1,910.7999877929688,34.433334350585945,6,39875136.0,39874228.0,2020-08-15 01:57:50.091+04,2020-08-15 01:59:59.999+04,2020-08-15 01:01:49.554+04,2020-08-15 01:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-08-15 01:00:00+04,33
201068,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,8,15,0,1292.9000244140625,34.51666641235352,6,39874228.0,39872936.0,2020-08-15 00:57:49.51+04,2020-08-15 00:59:59.999+04,2020-08-15 00:01:47.917+04,2020-08-15 00:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-08-15 00:00:00+04,33
201107,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,8,14,23,1288.4000244140625,34.59999847412109,5,39872936.0,39871644.0,2020-08-14 23:57:47.894+04,2020-08-14 23:59:59.999+04,2020-08-14 23:01:47.306+04,2020-08-14 23:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-08-14 23:00:00+04,33
201152,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,8,14,22,1319.5999755859375,34.733333587646484,5,39871644.0,39870328.0,2020-08-14 22:57:47.262+04,2020-08-14 22:59:59.999+04,2020-08-14 22:01:44.48+04,2020-08-14 22:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-08-14 22:00:00+04,33
201182,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,8,14,21,1306.199951171875,34.84999847412109,5,39870328.0,39869020.0,2020-08-14 21:57:43.848+04,2020-08-14 21:59:59.999+04,2020-08-14 21:01:42.392+04,2020-08-14 21:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-08-14 21:00:00+04,33
201214,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,8,14,20,1288.5,35.049999237060554,5,39869020.0,39867732.0,2020-08-14 20:57:42.347+04,2020-08-14 20:59:59.999+04,2020-08-14 20:01:41.592+04,2020-08-14 20:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-08-14 20:00:00+04,33
201227,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,8,14,19,1337.300048828125,34.86666488647461,5,39867732.0,39866396.0,2020-08-14 19:57:41.556+04,2020-08-14 19:59:59.999+04,2020-08-14 19:01:41.034+04,2020-08-14 19:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-08-14 19:00:00+04,33
201282,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,8,14,18,1337.4000244140625,34.933334350585945,5,39866396.0,39865056.0,2020-08-14 18:57:40.758+04,2020-08-14 18:59:59.999+04,2020-08-14 18:01:39.29+04,2020-08-14 18:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-08-14 18:00:00+04,33
201314,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,8,14,17,1324.0,35.066665649414055,5,39865056.0,39863732.0,2020-08-14 17:57:39.236+04,2020-08-14 17:59:59.999+04,2020-08-14 17:01:38.624+04,2020-08-14 17:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-08-14 17:00:00+04,33
201328,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,8,14,16,1319.5,36.06666564941406,5,39863732.0,39862412.0,2020-08-14 16:57:38.57+04,2020-08-14 16:59:59.999+04,2020-08-14 16:01:38.039+04,2020-08-14 16:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-08-14 16:00:00+04,33
201377,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,8,14,15,1337.4000244140625,37.03333282470703,5,39862412.0,39861076.0,2020-08-14 15:57:38.009+04,2020-08-14 15:59:59.999+04,2020-08-14 15:01:37.465+04,2020-08-14 15:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-08-14 15:00:00+04,33
201396,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,8,14,14,1279.5,37.349998474121094,5,39861076.0,39859796.0,2020-08-14 14:57:37.422+04,2020-08-14 14:59:59.999+04,2020-08-14 14:01:36.715+04,2020-08-14 14:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-08-14 14:00:00+04,33
201440,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,8,14,13,1301.800048828125,37.41666793823242,5,39859796.0,39858496.0,2020-08-14 13:57:36.679+04,2020-08-14 13:59:59.999+04,2020-08-14 13:01:34.693+04,2020-08-14 13:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-08-14 13:00:00+04,33
201486,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,8,14,12,1306.300048828125,37.81666564941406,5,39858496.0,39857188.0,2020-08-14 12:57:34.651+04,2020-08-14 12:59:59.999+04,2020-08-14 12:01:31.499+04,2020-08-14 12:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-08-14 12:00:00+04,33
201498,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,8,14,11,1306.199951171875,36.41666793823242,5,39857188.0,39855884.0,2020-08-14 11:57:31.287+04,2020-08-14 11:59:59.999+04,2020-08-14 11:01:27.974+04,2020-08-14 11:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-08-14 11:00:00+04,33
201540,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,8,14,10,1181.800048828125,35.483333587646484,5,39855884.0,39854700.0,2020-08-14 10:56:33.457+04,2020-08-14 10:59:59.999+04,2020-08-14 10:00:30.124+04,2020-08-14 10:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-08-14 10:00:00+04,33
201569,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,8,14,9,1150.800048828125,34.483333587646484,5,39854700.0,39853548.0,2020-08-14 09:56:30.082+04,2020-08-14 09:59:59.999+04,2020-08-14 09:00:27.241+04,2020-08-14 09:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-08-14 09:00:00+04,33
201606,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,8,14,8,1115.0999755859377,33.799999237060554,5,39853548.0,39852436.0,2020-08-14 08:56:27.194+04,2020-08-14 08:59:59.999+04,2020-08-14 08:00:25.975+04,2020-08-14 08:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-08-14 08:00:00+04,33
201654,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,8,14,7,1075.199951171875,32.61666488647461,5,39852436.0,39851360.0,2020-08-14 07:56:24.963+04,2020-08-14 07:59:59.999+04,2020-08-14 07:00:23.162+04,2020-08-14 07:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-08-14 07:00:00+04,33
201690,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,8,14,6,919.7000122070312,32.16666793823242,5,39851360.0,39850440.0,2020-08-14 06:56:23.099+04,2020-08-14 06:59:59.999+04,2020-08-14 06:00:21.255+04,2020-08-14 06:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-08-14 06:00:00+04,33
201700,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,8,14,5,733.0999755859375,32.316665649414055,5,39850440.0,39849708.0,2020-08-14 05:56:21.232+04,2020-08-14 05:59:59.999+04,2020-08-14 05:00:17.179+04,2020-08-14 05:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-08-14 05:00:00+04,33
201749,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,8,14,4,710.9000244140625,32.53333282470703,5,39849708.0,39848996.0,2020-08-14 04:56:17.146+04,2020-08-14 04:59:59.999+04,2020-08-14 04:00:15.3+04,2020-08-14 04:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-08-14 04:00:00+04,33
201792,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,8,14,3,710.9000244140625,32.91666793823242,5,39848996.0,39848284.0,2020-08-14 03:56:15.264+04,2020-08-14 03:59:59.999+04,2020-08-14 03:00:12.806+04,2020-08-14 03:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-08-14 03:00:00+04,33
201804,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,8,14,2,724.2000122070312,33.13333511352539,5,39848284.0,39847560.0,2020-08-14 02:56:11.785+04,2020-08-14 02:59:59.999+04,2020-08-14 02:00:08.35+04,2020-08-14 02:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-08-14 02:00:00+04,33
201855,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,8,14,1,879.7000122070312,33.13333511352539,5,39847560.0,39846680.0,2020-08-14 01:56:08.279+04,2020-08-14 01:59:59.999+04,2020-08-14 01:00:07.264+04,2020-08-14 01:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-08-14 01:00:00+04,33
201876,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,8,14,0,1279.5999755859375,33.16666793823242,5,39846680.0,39845400.0,2020-08-14 00:56:07.236+04,2020-08-14 00:59:59.999+04,2020-08-14 00:00:05.213+04,2020-08-14 00:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-08-14 00:00:00+04,33
201911,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,8,13,23,1212.9000244140625,33.26666641235352,4,39845400.0,39844188.0,2020-08-13 23:56:05.188+04,2020-08-13 23:59:59.999+04,2020-08-13 23:03:59.186+04,2020-08-13 23:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-08-13 23:00:00+04,33
201958,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,8,13,22,1292.9000244140625,33.36666488647461,4,39844188.0,39842896.0,2020-08-13 22:59:58.431+04,2020-08-13 22:59:59.999+04,2020-08-13 22:03:57.189+04,2020-08-13 22:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-08-13 22:00:00+04,33
202000,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,8,13,21,1306.199951171875,33.433334350585945,4,39842896.0,39841588.0,2020-08-13 21:59:56.617+04,2020-08-13 21:59:59.999+04,2020-08-13 21:03:55.183+04,2020-08-13 21:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-08-13 21:00:00+04,33
202037,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,8,13,20,1319.5999755859375,33.53333282470703,4,39841588.0,39840268.0,2020-08-13 20:59:54.513+04,2020-08-13 20:59:59.999+04,2020-08-13 20:03:52.362+04,2020-08-13 20:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-08-13 20:00:00+04,33
202043,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,8,13,19,1346.199951171875,33.950000762939446,4,39840268.0,39838924.0,2020-08-13 19:59:52.301+04,2020-08-13 19:59:59.999+04,2020-08-13 19:03:49.569+04,2020-08-13 19:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-08-13 19:00:00+04,33
202094,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,8,13,18,1346.199951171875,34.233333587646484,4,39838924.0,39837576.0,2020-08-13 18:59:49.525+04,2020-08-13 18:59:59.999+04,2020-08-13 18:03:47.367+04,2020-08-13 18:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-08-13 18:00:00+04,33
202125,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,8,13,17,1372.9000244140625,33.950000762939446,4,39837576.0,39836204.0,2020-08-13 17:59:47.336+04,2020-08-13 17:59:59.999+04,2020-08-13 17:03:41.412+04,2020-08-13 17:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-08-13 17:00:00+04,33
202155,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,8,13,16,1372.9000244140625,35.13333511352539,4,39836204.0,39834832.0,2020-08-13 16:59:41.374+04,2020-08-13 16:59:59.999+04,2020-08-13 16:03:37.91+04,2020-08-13 16:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-08-13 16:00:00+04,33
202207,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,8,13,15,1332.9000244140625,36.28333282470703,4,39834832.0,39833500.0,2020-08-13 15:59:37.907+04,2020-08-13 15:59:59.999+04,2020-08-13 15:03:34.256+04,2020-08-13 15:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-08-13 15:00:00+04,33
202208,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,8,13,14,1324.0,36.11666488647461,4,39833500.0,39832176.0,2020-08-13 14:59:34.227+04,2020-08-13 14:59:59.999+04,2020-08-13 14:03:30.25+04,2020-08-13 14:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-08-13 14:00:00+04,33
202254,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,8,13,13,1319.5,36.06666564941406,4,39832176.0,39830856.0,2020-08-13 13:59:30.208+04,2020-08-13 13:59:59.999+04,2020-08-13 13:03:24.918+04,2020-08-13 13:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-08-13 13:00:00+04,33
202292,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,8,13,12,1301.800048828125,36.76666641235352,4,39830856.0,39829552.0,2020-08-13 12:59:24.549+04,2020-08-13 12:59:59.999+04,2020-08-13 12:03:22.521+04,2020-08-13 12:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-08-13 12:00:00+04,33
202319,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,8,13,11,1315.0999755859375,35.5,4,39829552.0,39828240.0,2020-08-13 11:59:22.496+04,2020-08-13 11:59:59.999+04,2020-08-13 11:03:19.321+04,2020-08-13 11:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-08-13 11:00:00+04,33
202370,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,8,13,10,1230.699951171875,34.483333587646484,4,39828240.0,39827008.0,2020-08-13 10:59:18.82+04,2020-08-13 10:59:59.999+04,2020-08-13 10:03:16.888+04,2020-08-13 10:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-08-13 10:00:00+04,33
202383,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,8,13,9,1213.0,33.09999847412109,4,39827008.0,39825796.0,2020-08-13 09:59:16.85+04,2020-08-13 09:59:59.999+04,2020-08-13 09:03:15.446+04,2020-08-13 09:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-08-13 09:00:00+04,33
202431,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,8,13,8,1146.300048828125,32.59999847412109,4,39825796.0,39824648.0,2020-08-13 08:59:15.414+04,2020-08-13 08:59:59.999+04,2020-08-13 08:03:12.956+04,2020-08-13 08:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-08-13 08:00:00+04,33
202476,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,8,13,7,1150.699951171875,31.96666717529297,4,39824648.0,39823496.0,2020-08-13 07:59:12.911+04,2020-08-13 07:59:59.999+04,2020-08-13 07:03:12.398+04,2020-08-13 07:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-08-13 07:00:00+04,33
202491,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,8,13,6,986.2999877929688,31.70000076293945,4,39823496.0,39822512.0,2020-08-13 06:59:12.349+04,2020-08-13 06:59:59.999+04,2020-08-13 06:03:08.07+04,2020-08-13 06:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-08-13 06:00:00+04,33
202521,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,8,13,5,742.0,31.70000076293945,4,39822512.0,39821768.0,2020-08-13 05:59:08.036+04,2020-08-13 05:59:59.999+04,2020-08-13 05:03:06.482+04,2020-08-13 05:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-08-13 05:00:00+04,33
202575,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,8,13,4,706.4000244140625,31.899999618530273,4,39821768.0,39821064.0,2020-08-13 04:59:06.443+04,2020-08-13 04:59:59.999+04,2020-08-13 04:03:05.168+04,2020-08-13 04:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-08-13 04:00:00+04,33
202589,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,8,13,3,706.5,32.049999237060554,4,39821064.0,39820356.0,2020-08-13 03:59:05.165+04,2020-08-13 03:59:59.999+04,2020-08-13 03:03:02.666+04,2020-08-13 03:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-08-13 03:00:00+04,33
202632,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,8,13,2,746.4000244140625,32.28333282470703,4,39820356.0,39819608.0,2020-08-13 02:59:02.657+04,2020-08-13 02:59:59.999+04,2020-08-13 02:03:02.27+04,2020-08-13 02:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-08-13 02:00:00+04,33
202681,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,8,13,1,839.7000122070312,32.38333511352539,4,39819608.0,39818772.0,2020-08-13 01:59:02.234+04,2020-08-13 01:59:59.999+04,2020-08-13 01:03:01.865+04,2020-08-13 01:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-08-13 01:00:00+04,33
202690,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,8,13,0,1244.0,32.566665649414055,4,39818772.0,39817528.0,2020-08-13 00:59:01.851+04,2020-08-13 00:59:59.999+04,2020-08-13 00:03:01.47+04,2020-08-13 00:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-08-13 00:00:00+04,33
202740,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,8,12,23,1328.5,32.59999847412109,3,39817528.0,39816196.0,2020-08-12 23:59:01.454+04,2020-08-12 23:59:59.999+04,2020-08-12 23:02:56.071+04,2020-08-12 23:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-08-12 23:00:00+04,33
202766,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,8,12,22,1377.300048828125,32.733333587646484,3,39816196.0,39814820.0,2020-08-12 22:58:56.041+04,2020-08-12 22:59:59.999+04,2020-08-12 22:02:54.066+04,2020-08-12 22:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-08-12 22:00:00+04,33
202814,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,8,12,21,1395.0999755859375,32.933334350585945,3,39814820.0,39813424.0,2020-08-12 21:58:54.02+04,2020-08-12 21:59:59.999+04,2020-08-12 21:02:51.999+04,2020-08-12 21:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-08-12 21:00:00+04,33
202830,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,8,12,20,1324.0,33.0,3,39813424.0,39812100.0,2020-08-12 20:58:51.501+04,2020-08-12 20:59:59.999+04,2020-08-12 20:02:49.04+04,2020-08-12 20:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-08-12 20:00:00+04,33
202856,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,8,12,19,1359.5999755859375,33.16666793823242,3,39812100.0,39810740.0,2020-08-12 19:58:49.003+04,2020-08-12 19:59:59.999+04,2020-08-12 19:02:47.452+04,2020-08-12 19:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-08-12 19:00:00+04,33
202918,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,8,12,18,1372.800048828125,33.450000762939446,3,39810740.0,39809368.0,2020-08-12 18:58:46.61+04,2020-08-12 18:59:59.999+04,2020-08-12 18:02:44.757+04,2020-08-12 18:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-08-12 18:00:00+04,33
202951,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,8,12,17,1368.5,34.183334350585945,3,39809368.0,39808000.0,2020-08-12 17:58:44.704+04,2020-08-12 17:59:59.999+04,2020-08-12 17:02:44.06+04,2020-08-12 17:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-08-12 17:00:00+04,33
202969,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,8,12,16,1386.199951171875,35.0,3,39808000.0,39806616.0,2020-08-12 16:58:43.343+04,2020-08-12 16:59:59.999+04,2020-08-12 16:02:41.579+04,2020-08-12 16:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-08-12 16:00:00+04,33
202997,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,8,12,15,1421.699951171875,36.56666564941406,3,39806616.0,39805192.0,2020-08-12 15:58:41.548+04,2020-08-12 15:59:59.999+04,2020-08-12 15:02:39.722+04,2020-08-12 15:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-08-12 15:00:00+04,33
203048,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,8,12,14,1404.0,37.26666641235352,3,39805192.0,39803788.0,2020-08-12 14:58:39.679+04,2020-08-12 14:59:59.999+04,2020-08-12 14:02:37.175+04,2020-08-12 14:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-08-12 14:00:00+04,33
203061,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,8,12,13,1395.0999755859375,37.31666564941406,3,39803788.0,39802392.0,2020-08-12 13:58:37.137+04,2020-08-12 13:59:59.999+04,2020-08-12 13:02:33.716+04,2020-08-12 13:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-08-12 13:00:00+04,33
203107,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,8,12,12,1386.199951171875,37.88333511352539,3,39802392.0,39801008.0,2020-08-12 12:58:33.669+04,2020-08-12 12:59:59.999+04,2020-08-12 12:02:29.742+04,2020-08-12 12:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-08-12 12:00:00+04,33
203146,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,8,12,11,1386.199951171875,37.08333206176758,3,39801008.0,39799620.0,2020-08-12 11:58:29.697+04,2020-08-12 11:59:59.999+04,2020-08-12 11:02:28.165+04,2020-08-12 11:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-08-12 11:00:00+04,33
203193,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,8,12,10,1248.5,36.36666488647461,3,39799620.0,39798372.0,2020-08-12 10:58:28.132+04,2020-08-12 10:59:59.999+04,2020-08-12 10:02:26.468+04,2020-08-12 10:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-08-12 10:00:00+04,33
203194,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,8,12,9,1186.300048828125,36.48333358764648,3,39798372.0,39797188.0,2020-08-12 09:58:26.406+04,2020-08-12 09:59:59.999+04,2020-08-12 09:02:25.243+04,2020-08-12 09:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-08-12 09:00:00+04,33
203257,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,8,12,8,1168.5,35.53333282470703,3,39797188.0,39796016.0,2020-08-12 08:58:25.203+04,2020-08-12 08:59:59.999+04,2020-08-12 08:02:24.154+04,2020-08-12 08:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-08-12 08:00:00+04,33
203264,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,8,12,7,1172.9000244140625,34.816665649414055,3,39796016.0,39794844.0,2020-08-12 07:58:23.355+04,2020-08-12 07:59:59.999+04,2020-08-12 07:02:21.929+04,2020-08-12 07:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-08-12 07:00:00+04,33
